settlementDate,settlementPeriod,startTime,createdDateTime,systemSellPrice,systemBuyPrice,bsadDefaulted,priceDerivationCode,reserveScarcityPrice,netImbalanceVolume,sellPriceAdjustment,buyPriceAdjustment,replacementPrice,replacementPriceReferenceVolume,totalAcceptedOfferVolume,totalAcceptedBidVolume,totalAdjustmentSellVolume,totalAdjustmentBuyVolume,totalSystemTaggedAcceptedOfferVolume,totalSystemTaggedAcceptedBidVolume,totalSystemTaggedAdjustmentSellVolume,totalSystemTaggedAdjustmentBuyVolume
2025-05-06,11,2025-05-06T04:00:00Z,2025-05-07T04:44:29Z,80.0,80.0,False,P,0.0,39.257612942612944,0.0,0.0,,,359.81458333333336,-729.8441926129426,0.0,409.0,358.81458333333336,-729.8441926129426,,409.0
2025-05-06,12,2025-05-06T04:30:00Z,2025-05-07T05:14:40Z,109.0,109.0,False,P,0.0,231.44260531135532,0.0,0.0,,,319.7,-497.59906135531133,0.0,409.0,318.8829268292683,-497.59906135531133,,408.8170731707317
2025-05-06,13,2025-05-06T05:00:00Z,2025-05-07T05:44:41Z,125.0,125.0,False,P,0.0,530.7436375925926,0.0,0.0,,,480.0861111111111,-358.4063624074074,0.0,409.0,479.0861111111111,-358.4063624074074,,409.0
2025-05-06,14,2025-05-06T05:30:00Z,2025-05-07T06:14:35Z,109.0,109.0,False,P,0.0,269.59688740079366,0.0,0.0,,,562.8444444444444,-702.7144841269841,0.0,409.0,561.8444444444444,-702.7144841269841,,409.0
2025-05-06,15,2025-05-06T06:00:00Z,2025-05-07T06:44:40Z,66.31,66.31,False,N,0.0,-198.4783091748366,0.0,0.0,,,707.7382350898692,-1078.4081799591504,0.0,172.173,707.7382350898692,-1077.4081799591504,,172.173
2025-05-06,16,2025-05-06T06:30:00Z,2025-05-07T07:14:28Z,68.28,68.28,False,N,0.0,-69.14771210706505,0.0,0.0,,,614.7460784313726,-813.635373871771,0.0,129.477,614.7460784313726,-812.635373871771,,129.477
2025-05-06,17,2025-05-06T07:00:00Z,2025-05-07T07:44:35Z,109.0,109.0,False,P,0.0,84.05676242063493,0.0,0.0,,,703.7583497222222,-619.6015873015873,0.0,0.0,702.7583497222222,-619.6015873015873,,
2025-05-06,18,2025-05-06T07:30:00Z,2025-05-07T08:14:33Z,61.0,61.0,False,N,0.0,-186.09558868055555,0.0,0.0,,,661.3585779861111,-847.7210788888889,0.0,0.0,661.3585779861111,-846.7210788888889,,
2025-05-06,19,2025-05-06T08:00:00Z,2025-05-07T08:44:39Z,79.3,79.3,False,P,0.0,6.273709424603175,0.0,0.0,,,773.4885665674603,-799.6016666666667,0.0,32.598,772.4885665674603,-799.6016666666667,,32.598
2025-05-06,20,2025-05-06T08:30:00Z,2025-05-07T09:14:33Z,99.52999340939817,99.52999340939817,False,P,0.0,29.087670925925927,0.0,0.0,,,874.187037037037,-868.2756994444444,0.0,23.068,874.187037037037,-868.2756994444444,,22.068
2025-05-06,21,2025-05-06T09:00:00Z,2025-05-07T09:44:33Z,61.1,61.1,False,N,0.0,-122.5005680618617,0.0,0.0,,,919.6409332807309,-1075.1535377314815,0.0,33.05,919.6409332807309,-1074.1535377314815,,33.05
2025-05-06,22,2025-05-06T09:30:00Z,2025-05-07T10:14:29Z,61.1,61.1,False,N,0.0,-232.14007171439448,0.0,0.0,,,804.0102657330845,-1055.581439646254,0.0,19.455,804.0102657330845,-1054.581439646254,,19.455
2025-05-06,23,2025-05-06T10:00:00Z,2025-05-07T10:44:34Z,64.2403019593155,64.2403019593155,False,N,0.0,-4.379394895165065,0.0,0.0,,,666.3920521840068,-732.1771773958828,0.0,61.293,666.3920521840068,-731.1771773958828,,61.293
2025-05-06,24,2025-05-06T10:30:00Z,2025-05-07T11:14:30Z,61.0,61.0,False,N,0.0,-384.52562475694447,0.0,0.0,,,473.2375,-857.9631247569445,0.0,0.0,473.2375,-856.9631247569445,,
2025-05-06,25,2025-05-06T11:00:00Z,2025-05-07T11:44:35Z,61.0,61.0,False,N,0.0,-559.6298560185185,0.0,0.0,,,402.69166666666666,-982.1881893518519,0.0,19.6,402.69166666666666,-981.1881893518519,,19.6
2025-05-06,26,2025-05-06T11:30:00Z,2025-05-07T12:14:41Z,61.0,61.0,False,N,0.0,-561.1705441997354,0.0,0.0,,,385.08847930555555,-946.5506254497354,0.0,0.0,385.08847930555555,-945.5506254497354,,
2025-05-06,27,2025-05-06T12:00:00Z,2025-05-07T12:47:10Z,55.25,55.25,False,N,0.0,-376.3808893959426,0.0,0.0,,,264.2604831388889,-641.0642692570536,0.0,0.0,264.2604831388889,-640.0642692570536,,
2025-05-06,28,2025-05-06T12:30:00Z,2025-05-07T13:14:35Z,51.55,51.55,False,N,0.0,-729.9920594909381,0.0,0.0,,,247.4944765350651,-977.5306011576048,0.0,0.0,247.4944765350651,-976.5306011576048,,
2025-05-06,29,2025-05-06T13:00:00Z,2025-05-07T13:44:29Z,51.55,51.55,False,N,0.0,-862.7381203571429,0.0,0.0,,,200.26292194444446,-1062.836731468254,0.0,0.0,200.26292194444446,-1061.836731468254,,
2025-05-06,30,2025-05-06T13:30:00Z,2025-05-07T14:14:30Z,51.75,51.75,False,N,0.0,-580.0015040674604,0.0,0.0,,,165.74444444444444,-746.0042818452381,0.0,0.0,165.74444444444444,-745.0042818452381,,
2025-05-06,31,2025-05-06T14:00:00Z,2025-05-07T14:44:43Z,33.13069160605261,33.13069160605261,False,N,0.0,-858.7509282112333,0.0,0.0,,,120.98414375,-979.8342615445665,0.0,0.0,120.98414375,-978.8342615445665,,
2025-05-06,32,2025-05-06T14:30:00Z,2025-05-07T15:14:37Z,42.0,42.0,False,N,0.0,-514.2167926890143,0.0,0.0,,,121.75,-636.2084593556808,0.0,0.0,121.75,-635.2084593556808,,
2025-05-06,33,2025-05-06T15:00:00Z,2025-05-07T15:44:31Z,42.55,42.55,False,N,0.0,-527.6664351851852,0.0,0.0,,,122.25,-650.4831018518519,0.0,0.0,122.25,-649.4831018518519,,
2025-05-06,34,2025-05-06T15:30:00Z,2025-05-07T16:14:37Z,42.55,42.55,False,N,0.0,-682.171661538555,0.0,0.0,,,120.21768663886047,-814.6123282052216,0.0,12.249,120.21768663886047,-813.6123282052216,,12.249
2025-05-06,35,2025-05-06T16:00:00Z,2025-05-07T16:44:46Z,61.5,61.5,False,N,0.0,-158.448249078675,0.0,0.0,,,124.06232749879214,-836.9409157453416,0.0,554.401,124.06232749879214,-835.9409157453416,,554.401
2025-05-06,36,2025-05-06T16:30:00Z,2025-05-07T17:14:37Z,61.5,61.5,False,N,0.0,-397.0902034129318,0.0,0.0,,,123.50579422619047,-1105.831203412932,0.0,585.466,123.50579422619047,-1104.831203412932,,585.466
2025-05-06,37,2025-05-06T17:00:00Z,2025-05-07T17:44:43Z,124.33,124.33,False,P,0.0,199.08430255291006,0.0,0.0,,,120.25997291666667,-1070.620183558201,0.0,1149.434,120.25997291666667,-1070.620183558201,,1148.434
2025-05-06,38,2025-05-06T17:30:00Z,2025-05-07T18:14:36Z,126.1,126.1,False,P,0.0,357.9952314333708,0.0,0.0,,,120.31029931725392,-901.4037685666292,0.0,1139.299,120.31029931725392,-901.4037685666292,,1138.299
2025-05-06,39,2025-05-06T18:00:00Z,2025-05-07T18:44:36Z,154.09,154.09,False,P,0.0,290.21657939814816,0.0,0.0,,,121.08330596296297,-845.0002539351852,0.0,1013.551,121.08330596296297,-845.0002539351852,,1012.551
2025-05-06,40,2025-05-06T18:30:00Z,2025-05-07T19:14:51Z,154.12,154.12,False,P,0.0,291.4941673693347,0.0,0.0,,,120.9011111111111,-829.3752770751097,0.0,1000.0,120.9011111111111,-829.3752770751097,,999.0
2025-05-06,41,2025-05-06T19:00:00Z,2025-05-07T19:44:32Z,124.08,124.08,False,P,0.0,218.10341111111111,0.0,0.0,,,120.24280277777778,-502.2072488888889,0.0,600.0,120.24280277777778,-502.2072488888889,,599.0
2025-05-06,42,2025-05-06T19:30:00Z,2025-05-07T20:14:47Z,123.38,123.38,False,P,0.0,98.24166009615385,0.0,0.0,,,120.0,-622.3000065705128,0.0,600.0,120.0,-622.3000065705128,,599.0
2025-05-06,43,2025-05-06T20:00:00Z,2025-05-07T20:44:33Z,99.97,99.97,False,P,0.0,179.67549572649574,0.0,0.0,,,147.66666666666666,-265.59850427350426,0.0,297.399,147.66666666666666,-265.59850427350426,,296.399
2025-05-06,44,2025-05-06T20:30:00Z,2025-05-07T21:14:47Z,69.37,69.37,False,N,0.0,-56.49999625,0.0,0.0,,,120.0,-482.04999625,0.0,305.5,120.0,-481.04999625,,305.5
2025-05-06,45,2025-05-06T21:00:00Z,2025-05-07T21:44:34Z,63.11,63.11,False,N,0.0,-95.64172727303273,0.0,0.0,,,145.99728110719815,-281.5336698174069,0.0,39.794,145.99728110719815,-280.5336698174069,,39.794
2025-05-06,46,2025-05-06T21:30:00Z,2025-05-07T22:14:35Z,82.08,82.08,False,N,0.0,-1.1066204232804233,0.0,0.0,,,168.31071428571428,-207.98400137566136,0.0,38.5,168.31071428571428,-206.98400137566136,,38.5
2025-05-06,47,2025-05-06T22:00:00Z,2025-05-07T22:44:36Z,63.11,63.11,False,N,0.0,-156.368965496633,0.0,0.0,,,297.40833333333336,-459.5528732744108,0.0,5.674,297.40833333333336,-458.5528732744108,,5.674
2025-05-06,48,2025-05-06T22:30:00Z,2025-05-07T23:14:39Z,92.85787195196819,92.85787195196819,False,P,0.0,7.988897083333334,0.0,0.0,,,517.0435875,-509.10469041666664,0.0,0.0,516.0435875,-509.10469041666664,,
2025-05-07,1,2025-05-06T23:00:00Z,2025-05-07T23:44:33Z,93.5,93.5,False,P,0.0,78.11766540616246,0.0,0.0,,,545.1666666666666,-467.0490012605042,0.0,0.0,544.1666666666666,-467.0490012605042,,
2025-05-07,2,2025-05-06T23:30:00Z,2025-05-08T00:14:36Z,85.0,85.0,False,P,0.0,90.04324352092353,0.0,0.0,,,791.7745218939394,-778.9102783730159,0.0,77.179,790.7745218939394,-778.9102783730159,,77.179
2025-05-07,3,2025-05-07T00:00:00Z,2025-05-08T00:44:32Z,93.5,93.5,False,P,0.0,87.21762353301202,0.0,0.0,,,707.4915461263206,-715.2739896772152,0.0,95.0,706.4915461263206,-715.2739896772152,,95.0
2025-05-07,4,2025-05-07T00:30:00Z,2025-05-08T01:14:43Z,93.5,93.5,False,P,0.0,18.84410162952788,0.0,0.0,,,656.8985837673611,-688.0544821378332,0.0,50.0,655.8985837673611,-688.0544821378332,,50.0
2025-05-07,5,2025-05-07T01:00:00Z,2025-05-08T01:44:36Z,93.5,93.5,False,P,0.0,55.35199957449957,0.0,0.0,,,632.7297619047619,-627.3777623302624,0.0,50.0,631.7297619047619,-627.3777623302624,,50.0
2025-05-07,6,2025-05-07T01:30:00Z,2025-05-08T02:15:37Z,90.9,90.9,False,P,0.0,13.21018837962963,0.0,0.0,,,654.3380952380952,-691.1279068584656,0.0,50.0,653.3380952380952,-691.1279068584656,,50.0
2025-05-07,7,2025-05-07T02:00:00Z,2025-05-08T02:44:35Z,94.0,94.0,False,P,0.0,130.9147379174747,0.0,0.0,,,521.4785714285714,-440.78050017776343,0.0,50.0,520.4785714285714,-440.78050017776343,,50.0
2025-05-07,8,2025-05-07T02:30:00Z,2025-05-08T03:14:36Z,65.35,65.35,False,N,0.0,-20.902907407407408,0.0,0.0,,,513.925,-539.3482407407407,0.0,4.487,513.925,-538.3482407407407,,4.487
2025-05-07,9,2025-05-07T03:00:00Z,2025-05-08T03:44:29Z,93.5,93.5,False,P,0.0,54.925,0.0,0.0,,,636.25,-581.3305555555555,0.0,0.0,635.25,-581.3305555555555,,
2025-05-07,10,2025-05-07T03:30:00Z,2025-05-08T04:14:34Z,110.0,110.0,False,P,0.0,276.71722573260075,0.0,0.0,,,790.978375,-514.2784131562881,0.0,0.0,789.978375,-514.2784131562881,,
2025-05-07,11,2025-05-07T04:00:00Z,2025-05-08T04:44:34Z,118.0,118.0,False,P,0.0,422.70498896528306,0.0,0.0,,,782.0083333333333,-359.30334436805026,0.0,0.0,781.0083333333333,-359.30334436805026,,
2025-05-07,12,2025-05-07T04:30:00Z,2025-05-08T05:14:37Z,117.85,117.85,False,P,0.0,260.6902651515152,0.0,0.0,,,598.9583333333334,-338.37640151515154,0.0,0.0,597.9583333333334,-338.37640151515154,,
2025-05-07,13,2025-05-07T05:00:00Z,2025-05-08T05:44:39Z,118.0,118.0,False,P,0.0,392.5601726058201,0.0,0.0,,,592.6860630555556,-600.2569577645503,0.0,400.0,591.6860630555556,-600.2569577645503,,400.0
2025-05-07,14,2025-05-07T05:30:00Z,2025-05-08T06:14:34Z,123.62,123.62,False,P,0.0,432.6835360515873,0.0,0.0,,,634.0,-601.3164639484127,0.0,400.0,634.0,-601.3164639484127,,399.0
2025-05-07,15,2025-05-07T06:00:00Z,2025-05-08T06:44:35Z,78.41,78.41,False,N,0.0,-7.405702197712419,0.0,0.0,,,640.0,-797.5390355310458,0.0,150.0,640.0,-796.5390355310458,,150.0
2025-05-07,16,2025-05-07T06:30:00Z,2025-05-08T07:14:38Z,107.28,107.28,False,P,0.0,16.460555555555555,0.0,0.0,,,640.0000008333334,-773.7727777777778,0.0,150.0,640.0000008333334,-773.7727777777778,,149.0
2025-05-07,17,2025-05-07T07:00:00Z,2025-05-08T07:44:31Z,70.31,70.31,False,N,0.0,-87.218915387775,0.0,0.0,,,640.1125000438597,-727.6855820544416,0.0,0.0,640.1125000438597,-726.6855820544416,,
2025-05-07,18,2025-05-07T07:30:00Z,2025-05-08T08:14:36Z,64.03,64.03,False,N,0.0,-195.15996418650795,0.0,0.0,,,572.2083333333334,-767.3599641865079,0.0,0.0,572.2083333333334,-766.3599641865079,,
2025-05-07,19,2025-05-07T08:00:00Z,2025-05-08T08:44:36Z,112.95,112.95,False,P,0.0,28.904583333333335,0.0,0.0,,,430.0,-401.4398611111111,0.0,0.0,429.0,-401.4398611111111,,
2025-05-07,20,2025-05-07T08:30:00Z,2025-05-08T09:14:35Z,64.5,64.5,False,N,0.0,-129.3968837535014,0.0,0.0,,,378.4166666666667,-507.81355042016804,0.0,0.0,378.4166666666667,-506.81355042016804,,
2025-05-07,21,2025-05-07T09:00:00Z,2025-05-08T09:44:35Z,64.55,64.55,False,N,0.0,-13.902175080141353,0.0,0.0,,,309.64369254166667,-323.5458677949942,0.0,0.0,309.64369254166667,-322.5458677949942,,
2025-05-07,22,2025-05-07T09:30:00Z,2025-05-08T10:14:34Z,63.75,63.75,False,N,0.0,-333.40793666666667,0.0,0.0,,,130.70052907407407,-464.10793666666666,0.0,0.0,130.70052907407407,-463.10793666666666,,
2025-05-07,23,2025-05-07T10:00:00Z,2025-05-08T10:44:39Z,63.51,63.51,False,N,0.0,-489.94626662393165,0.0,0.0,63.51,1.0,0.000119027777777778,-489.94626662393165,0.0,0.0,0.000119027777777778,-488.94626662393165,,
2025-05-07,24,2025-05-07T10:30:00Z,2025-05-08T11:14:31Z,63.520950701285656,63.520950701285656,False,N,0.0,-310.3432173099415,0.0,0.0,63.561,1.0,14.818859444444444,-325.16207675438596,0.0,0.0,14.818859444444444,-324.16207675438596,,
2025-05-07,25,2025-05-07T11:00:00Z,2025-05-08T11:44:37Z,63.52,63.52,False,N,0.0,-123.56232180330635,0.0,0.0,,,95.24461502873564,-218.80269678193883,0.0,0.0,95.24461502873564,-217.80269678193883,,
2025-05-07,26,2025-05-07T11:30:00Z,2025-05-08T12:14:32Z,63.53,63.53,False,N,0.0,-95.17818003205129,0.0,0.0,,,116.52277328144078,-211.61916986111112,0.0,0.0,116.52277328144078,-210.61916986111112,,
2025-05-07,27,2025-05-07T12:00:00Z,2025-05-08T12:44:24Z,64.5,64.5,False,N,0.0,-61.308559786324786,0.0,0.0,,,126.24407751068377,-187.53298120726495,0.0,0.0,126.24407751068377,-186.53298120726495,,
2025-05-07,28,2025-05-07T12:30:00Z,2025-05-08T13:14:29Z,90.0,90.0,False,P,0.0,43.10406944444444,0.0,0.0,,,190.5332361111111,-148.0203888888889,0.0,0.0,189.5332361111111,-148.0203888888889,,
2025-05-07,29,2025-05-07T13:00:00Z,2025-05-08T13:44:25Z,89.9,89.9,False,P,0.0,37.95362280191564,0.0,0.0,,,154.30840812467767,-116.46156525641025,0.0,0.0,153.30840812467767,-116.46156525641025,,
2025-05-07,30,2025-05-07T13:30:00Z,2025-05-08T14:14:23Z,106.5,106.5,False,P,0.0,113.26804583704694,0.0,0.0,,,308.0994111866973,-195.36658011111112,0.0,0.0,307.0994111866973,-195.36658011111112,,
2025-05-07,31,2025-05-07T14:00:00Z,2025-05-08T14:44:37Z,64.5,64.5,False,N,0.0,-256.8317913470229,0.0,0.0,,,395.9808272860181,-653.5467092763158,0.0,0.0,395.9808272860181,-652.5467092763158,,
2025-05-07,32,2025-05-07T14:30:00Z,2025-05-08T15:14:43Z,64.5,64.5,False,N,0.0,-326.2731188511361,0.0,0.0,,,460.12313402593577,-786.3962528770718,0.0,0.0,460.12313402593577,-785.3962528770718,,
2025-05-07,33,2025-05-07T15:00:00Z,2025-05-08T15:44:30Z,64.6,64.6,False,N,0.0,-247.4514024864025,0.0,0.0,,,446.25637529137526,-694.0244444444445,0.0,0.0,446.25637529137526,-693.0244444444445,,
2025-05-07,34,2025-05-07T15:30:00Z,2025-05-08T16:14:27Z,64.75,64.75,False,N,0.0,-149.48910473785475,0.0,0.0,,,403.90085477272726,-553.558845899471,0.0,0.0,403.90085477272726,-552.558845899471,,
2025-05-07,35,2025-05-07T16:00:00Z,2025-05-08T16:44:30Z,118.8,118.8,False,P,0.0,389.20277764069266,0.0,0.0,,,442.5231628787879,-403.32038523809524,0.0,350.0,441.5231628787879,-403.32038523809524,,350.0
2025-05-07,36,2025-05-07T16:30:00Z,2025-05-08T17:14:42Z,137.9,137.9,False,P,0.0,626.922380952381,0.0,0.0,,,421.6433333333333,-144.72095238095238,0.0,350.0,420.6433333333333,-144.72095238095238,,350.0
2025-05-07,37,2025-05-07T17:00:00Z,2025-05-08T17:44:29Z,118.1,118.1,False,P,0.0,651.7551436927567,0.0,0.0,,,229.88166666666666,-278.22027297390986,0.0,700.0,229.88166666666666,-278.22027297390986,,699.0
2025-05-07,38,2025-05-07T17:30:00Z,2025-05-08T18:14:43Z,118.1,118.1,False,P,0.0,656.0690972222222,0.0,0.0,,,230.0,-274.34756944444445,0.0,700.0,230.0,-274.34756944444445,,699.0
2025-05-07,39,2025-05-07T18:00:00Z,2025-05-08T18:44:35Z,141.87,141.87,False,P,0.0,545.2159135920786,0.0,0.0,,,232.74171740896733,-737.7340864079214,0.0,1050.0,232.74171740896733,-737.7340864079214,,1049.0
2025-05-07,40,2025-05-07T18:30:00Z,2025-05-08T19:14:34Z,141.87,141.87,False,P,0.0,573.6128081944445,0.0,0.0,,,230.000005,-706.56291625,0.0,1050.0,230.000005,-706.56291625,,1049.0
2025-05-07,41,2025-05-07T19:00:00Z,2025-05-08T19:44:32Z,126.4,126.4,False,P,0.0006,461.0849993055555,0.0,0.0,,,230.0,-419.4050006944444,0.0,650.0,230.0,-419.4050006944444,,649.0
2025-05-07,42,2025-05-07T19:30:00Z,2025-05-08T20:14:39Z,124.95,124.95,False,P,0.0,139.13265211805555,0.0,0.0,,,230.00000791666668,-741.3854188541667,0.0,650.0,230.00000791666668,-741.3854188541667,,649.0
2025-05-07,43,2025-05-07T20:00:00Z,2025-05-08T20:44:33Z,99.23,99.23,False,P,0.0,85.80900694444445,0.0,0.0,,,230.0,-444.6916875,0.0,300.0,230.0,-444.6916875,,299.0
2025-05-07,44,2025-05-07T20:30:00Z,2025-05-08T21:14:35Z,65.16,65.16,False,N,0.0,-171.56790765151516,0.0,0.0,,,311.89166666666665,-783.8430743181818,0.0,300.0,311.89166666666665,-782.8430743181818,,300.0
2025-05-07,45,2025-05-07T21:00:00Z,2025-05-08T21:44:31Z,65.19,65.19,False,N,0.0,-99.90881891161617,0.0,0.0,,,511.7108112777778,-611.7332785097666,0.0,0.0,511.7108112777778,-610.7332785097666,,
2025-05-07,46,2025-05-07T21:30:00Z,2025-05-08T22:14:33Z,68.96,68.96,False,N,0.0,-116.34762548280423,0.0,0.0,,,659.7878493333334,-776.2598740939153,0.0,0.0,659.7878493333334,-775.2598740939153,,
2025-05-07,47,2025-05-07T22:00:00Z,2025-05-08T22:44:34Z,65.2,65.2,False,N,0.0,-41.84934884824435,0.0,0.0,,,543.5337504126984,-585.4743488482444,0.0,0.0,543.5337504126984,-584.4743488482444,,
2025-05-07,48,2025-05-07T22:30:00Z,2025-05-08T23:14:36Z,106.29,106.29,False,P,0.0,196.88408755755833,0.0,0.0,106.29,1.0,381.6999998429119,-184.74924644244166,0.0,0.0,380.6999998429119,-184.74924644244166,,
2025-05-08,1,2025-05-07T23:00:00Z,2025-05-08T23:44:35Z,110.0,110.0,False,P,0.0,74.50000416666667,0.0,0.0,,,422.6499988888889,-148.2166613888889,-200.0,0.0,421.6499988888889,-148.2166613888889,-200.0,
2025-05-08,2,2025-05-07T23:30:00Z,2025-05-09T00:14:27Z,100.0,100.0,False,P,0.0,63.85966666666667,0.0,0.0,,,355.2583333333333,-162.45,-200.0,71.143,355.2583333333333,-162.45,-200.0,70.143
2025-05-08,3,2025-05-08T00:00:00Z,2025-05-09T00:44:28Z,95.0,95.0,False,P,0.0,13.878846153846155,0.0,0.0,,,356.1301282051282,-225.42628205128204,-200.0,83.5,355.1301282051282,-225.42628205128204,-200.0,83.5
2025-05-08,4,2025-05-08T00:30:00Z,2025-05-09T01:14:29Z,70.27,70.27,False,N,0.0,-55.81253846153846,0.0,0.0,,,349.1,-279.4865384615385,-200.0,74.624,349.1,-279.4865384615385,-199.0,74.624
2025-05-08,5,2025-05-08T01:00:00Z,2025-05-09T01:44:29Z,65.2,65.2,False,N,0.0,-52.55434782608695,0.0,0.0,,,320.0,-442.55434782608694,0.0,70.0,320.0,-441.55434782608694,,70.0
2025-05-08,6,2025-05-08T01:30:00Z,2025-05-09T02:14:49Z,65.2,65.2,False,N,0.0,-120.87783285555025,0.0,0.0,,,320.0,-510.92783285555026,0.0,70.0,320.0,-509.92783285555026,,70.0
2025-05-08,7,2025-05-08T02:00:00Z,2025-05-09T02:44:25Z,76.38,76.38,False,N,0.0,-17.456077545787547,0.0,0.0,,,320.0,-338.7862442124542,0.0,1.101,320.0,-337.7862442124542,,1.101
2025-05-08,8,2025-05-08T02:30:00Z,2025-05-09T03:14:37Z,65.2,65.2,False,N,0.0,-137.60324133838384,0.0,0.0,,,320.0,-457.8119834217172,0.0,0.0,320.0,-456.8119834217172,,
2025-05-08,9,2025-05-08T03:00:00Z,2025-05-09T03:44:22Z,65.2,65.2,False,N,0.0,-65.39825245310246,0.0,0.0,,,320.0,-385.83158578643577,0.0,0.0,320.0,-384.83158578643577,,
2025-05-08,10,2025-05-08T03:30:00Z,2025-05-09T04:14:27Z,70.9,70.9,False,N,0.0,-58.47832797619048,0.0,0.0,,,325.3333333333333,-384.1005501984127,0.0,0.0,325.3333333333333,-383.1005501984127,,
2025-05-08,11,2025-05-08T04:00:00Z,2025-05-09T04:44:22Z,113.95,113.95,False,P,0.0,96.24356541666667,0.0,0.0,,,390.825,-295.0089526388889,0.0,0.0,389.825,-295.0089526388889,,
2025-05-08,12,2025-05-08T04:30:00Z,2025-05-09T05:14:25Z,113.95,113.95,False,P,0.0,161.23482142857142,0.0,0.0,,,448.36875,-287.4089285714286,0.0,0.0,447.36875,-287.4089285714286,,
2025-05-08,13,2025-05-08T05:00:00Z,2025-05-09T05:44:26Z,70.68,70.68,False,N,0.0,-49.53701007440476,0.0,0.0,,,455.00833416666666,-505.05981062996034,0.0,0.0,455.00833416666666,-504.05981062996034,,
2025-05-08,14,2025-05-08T05:30:00Z,2025-05-09T06:14:24Z,112.4,112.4,False,P,0.0,82.24413218253969,0.0,0.0,,,335.0,-253.1056518452381,0.0,0.0,334.0,-253.1056518452381,,
2025-05-08,15,2025-05-08T06:00:00Z,2025-05-09T06:44:26Z,112.4,112.4,False,P,0.0,7.354768598484848,0.0,0.0,,,335.0,-327.92023140151514,0.0,0.0,334.0,-327.92023140151514,,
2025-05-08,16,2025-05-08T06:30:00Z,2025-05-09T07:14:31Z,112.4,112.4,False,P,0.0,46.87959299455787,0.0,0.0,,,335.630564105669,-288.79515069444443,0.0,0.0,334.630564105669,-288.79515069444443,,
2025-05-08,17,2025-05-08T07:00:00Z,2025-05-09T07:44:33Z,112.4,112.4,False,P,0.0,92.196893950391,0.0,0.0,,,354.14166497637666,-261.7777811884979,0.0,0.0,353.14166497637666,-261.7777811884979,,
2025-05-08,18,2025-05-08T07:30:00Z,2025-05-09T08:14:38Z,65.21,65.21,False,N,0.0,-101.71228132936508,0.0,0.0,,,352.44166666666666,-454.20394799603173,0.0,0.0,352.44166666666666,-453.20394799603173,,
2025-05-08,19,2025-05-08T08:00:00Z,2025-05-09T08:44:27Z,112.4,112.4,False,P,0.0,129.3654761904762,0.0,0.0,,,341.9166666666667,-212.7345238095238,0.0,0.0,340.9166666666667,-212.7345238095238,,
2025-05-08,20,2025-05-08T08:30:00Z,2025-05-09T09:14:24Z,112.4,112.4,False,P,0.0,175.8154761904762,0.0,0.0,,,335.0,-159.1845238095238,0.0,0.0,334.0,-159.1845238095238,,
2025-05-08,21,2025-05-08T09:00:00Z,2025-05-09T09:44:24Z,112.4,112.4,False,P,0.0,118.28657407407407,0.0,0.0,,,361.3666666666667,-243.0800925925926,0.0,0.0,360.3666666666667,-243.0800925925926,,
2025-05-08,22,2025-05-08T09:30:00Z,2025-05-09T10:14:26Z,112.4,112.4,False,P,0.0,119.28572586105062,0.0,0.0,,,291.3802889759077,-172.0939337869833,0.0,0.0,290.3802889759077,-172.0939337869833,,
2025-05-08,23,2025-05-08T10:00:00Z,2025-05-09T10:44:24Z,92.9,92.9,False,P,0.0,53.24166666666667,0.0,0.0,,,170.29166666666666,-117.05,0.0,0.0,169.29166666666666,-117.05,,
2025-05-08,24,2025-05-08T10:30:00Z,2025-05-09T11:14:25Z,66.25,66.25,False,N,0.0,-26.975,0.0,0.0,,,92.5,-119.475,0.0,0.0,92.5,-118.475,,
2025-05-08,25,2025-05-08T11:00:00Z,2025-05-09T11:44:23Z,66.25,66.25,False,N,0.0,-5.566666666666666,0.0,0.0,,,112.48333333333333,-118.0,0.0,0.0,112.48333333333333,-117.0,,
2025-05-08,26,2025-05-08T11:30:00Z,2025-05-09T12:14:23Z,66.25,66.25,False,N,0.0,-30.433333333333334,0.0,0.0,,,92.5,-122.93333333333334,0.0,0.0,92.5,-121.93333333333334,,
2025-05-08,27,2025-05-08T12:00:00Z,2025-05-09T12:49:09Z,91.0,91.0,False,P,0.0,20.86719717940424,0.0,0.0,,,189.25608650688963,-168.42524756578948,0.0,0.0,188.25608650688963,-168.42524756578948,,
2025-05-08,28,2025-05-08T12:30:00Z,2025-05-09T13:14:25Z,92.9,92.9,False,P,0.0,178.07862280701755,0.0,0.0,,,300.36162280701757,-159.425,0.0,37.126,299.36162280701757,-159.425,,37.126
2025-05-08,29,2025-05-08T13:00:00Z,2025-05-09T13:44:24Z,98.0,98.0,False,P,0.0,216.4643475953159,0.0,0.0,,,314.37368092864926,-153.38341949074075,0.0,55.474,313.37368092864926,-153.38341949074075,,55.474
2025-05-08,30,2025-05-08T13:30:00Z,2025-05-09T14:14:24Z,98.0,98.0,False,P,0.0,405.5449171335201,0.0,0.0,,,523.8567228405908,-118.41180595959597,0.0,0.0,522.8567228405908,-118.41180595959597,,
2025-05-08,31,2025-05-08T14:00:00Z,2025-05-09T14:44:27Z,109.0,109.0,False,P,0.0,500.6765977443609,0.0,0.0,,,581.7057644110275,-81.17916666666666,0.0,0.0,580.7057644110275,-81.17916666666666,,
